Sha256;Size
77bfadee78137793c63da4fecfe5c2a1250166a77614b99de2806534155d7485;41676
7d55b6345a0e6c3f966a3e1a2cf27cf8a30fe60fe149136af2d731472da07f55;19820
4a4421602384ee2206609d65a9e5c8340ee5d546ce5b01d9ca243f61448f1aff;36376
68e726bf5ff8def04f480dd67bc4f1508dd9498269a0817035eff9375ab0e66c;48272
04d870454e51af2419ef82143ed35251e5fedfe1e95e56ddf037e9d77e45f2df;27768
40204abb19fc444b83000e7fcf7d092220dfdfe519469daf7b7f13058a8500b6;51572
eee596f6e92c35b5c3c1af14bd434c8652a513d562bf51e1c279ed2abe98d1b6;21768
d8808320987de390e8212a858c745063d13bc0b62ec9d5a73fd05f24e42354b1;29104
85505383b190d37228c8e7ae1699560cffadba1cdeac8902e6a4b45217390123;33256
efe1a9b6099e7b34166bbc921283c278cbbc8a657e85a1157c1f8e4125d852de;39184
1f4b996a371d586fc6f9da538b09651826f179a4f370b32d91947c886da87fc1;12992
cc990276bbe6a7bb7989f6fdddf3e5ae9dafa42c7ba20fb396072b80acaa4f7f;10256
40a42d32e2cc9b1eb145cdfb946c1b578eb3441ad7c3d0c319fd527d44a434bd;19996
701dbd526f74cabc82d012d39ad8ade016d8d6d692abfc3084a233cb278f54bf;35000
1649712e5e2c09296334b17c12a7249438b470bb8a719e1b6896246098e9bcc0;20072
476d3bef1ab687de45c3161ec5af5f79be3faeb553a73611e4d8aadc91d67dfd;25144
75aca5d33964176385c5eb5ca05cce531f69171a5d48052b539fd2fe58da5f79;22248
2bb789072ba8464b37ec849762b4ae8b13936a761adc44d37f4ed20849cc78d1;25024
c6f7ba14119ce52e20f7119f1b0e1b0ef639bf2f7001528970ed31c1e42764f6;17832
2981df10b98179d27df62594790ca3eb0857a2bcabc739974fda0a5ff91030bb;27976
1128511ab75c40110cad343c1beedcea65e809465603f4beeef6952121734d2a;37928
cc57e374fda11b596cd4403e2c69aa0f6540aba1367d57136c31314be6b18a45;40976
ac9821749fc2b6133f559a5c4f0370a0a0efab5eeca3a2b9ae95f1e616fd322d;53600
871a5c03ae6df0481d312da6726b3c44be327f503f4dbea7537137a6c83ec544;25652
e46638d53692b70707ed4b745c93ed241ed79a1a2ba97b7346b204566db0216e;10516
880689a24839a71248e64c74ddc2fed9b535125707f31428bb1350aab89d6321;41544
7faa1ac53f1e47a79279653391e65f543d88115213e093235f0cb194ee5f0e5a;33436
87b0e7dfc2d813f18d818986144e65c2840fd1730c7c1db58d6161ac620c176c;15576
62e6977fde98cc350c2e70985fbe751b6324cb3cffc86d316ba37c4a6335a4a0;11844
b3a9f2dba138cff70ede6d15a7e92bb44764e254973d9d33efeb0adf2cf31cf9;26136
22f6ea42724fc2f3f7a709deb0b59eee2a9e471cefabfc71d1f14117cd08f6cb;39776
102e2a382a2a2a4a3a8eb22a05ec4369e5b7d68176e4ed16b7b4b8ae6b3e8cb5;21548
728b1dc0ac135e89b46934dad6d37de788a9b3743cfe5db27aa301fa1d8201d6;29036
7b5acb866274cab1a67933819486c62b253ba4b3e150d4af47eff02a68683cfd;12848
fad6e90fedd1bd358c6e175045abbfc82c09d16359ce6c75113b8428786eaadc;44704
0943589d3fed07301d5b105208cd5f6308e0e36e63f47b47a918ba268ffd3354;64024
d52c0dd6d0f626501d7becaf57d73d224ec85dddcc866ed7429d8f6f3a918965;17776
78c747474a50f795ef71fa6db9ffcd73ed8e154a53a17f0d93dabb91114f56ec;21392
a557e1395a69c9cab3b092b242cac523abcbb42ffb11fbd015517aa24ae8276a;33840
06018d6d06fa774c11ce2b63eb0c8cdc9bbdca7b31303478530cb0def1dbe8c3;38032
4efe692aa598c33ac8e7e321b57bf3f46dfadbfb9d6b54f93ad4910a68f049f3;15632
3f4b80e5e4f67f3465f4d4428c62fc810a8009247b77b94ecb436ebb96d9fe29;21436
b16c325368593ceb28a484b2014042082f4531af6bdc32c1350ad9274bd884bc;18928
c7d7010566955813456ea3c04e92ad1a1538140efdeb14ca9d74c0a68f7d2703;20904
9fc974e461f95ad7ca3f6799345f5c1f962a4ca5b7bce5761445cb84de1edac1;25680
614df031c328a50f1ebb198fe6a9cc82248409384f459f6ababb254348193c38;39184
158e782f2eafc62104731535758fb79692fecaef7ceee7df813dbf933d9cc0d2;35876
a1dae9f3cba631d1bd7c30dcc1d3ff0e619ce821e23efb0a207d6ef2d817a4bb;10568
8fa615ee245ad57d42aa47193fdabd46dacacfc7f310c44622b7fbbc7254536a;13784
6606a0fa3095c6a8cb491f9974910533e8d0cf9b6c3d85e51db6c341e1003e2c;49220
99026ed9ba8f357b0aaa9ce6bc0b85bbab7578453986a52c55e75f715c607651;40704
2708afb7d2de6214507115aeb2eea5b90638ed920721c52e8756c0dfd23f1a1e;41576
87fcb2d7cbfba93703184d9f6d2763eda25d8f8dc3b4a7097f9b12c7a448e30a;16912
a307ca6cd6a9d3f56d7d0da3d44fcd9de6ab1c97859ebffce70397f143e9744a;45784
5e1dfc8433da20c013c6d04eafd96f09eb33f786db007ec9b4743df1a3dc1d82;24768
708b25d2097323509cd6646bfcfc01d2953dd25e0f015732fad9fed29f25ef1a;16272
478552cce5b76b7ef72fd94e2f82dc639fb739bebf3c3c75a2e5ae036c899209;43028
e253369f0f27f0d701dc750d7fba8a395561ecdd10b5c11e299c9273a34afed2;27120
fc79094ec883c4bbaf030f4739443913cd49184c55c8a4480c8c2296e9b92eda;17040
b173a5a1390c115ecf2db4f60b0a4f8f6f9abd8ef9ea02a60853130dc350432b;33624
cd8ce67369e1d34b05e2c13aab57d9ea5d3ab8a7900c4db5c7c6c5a3a0464d65;18868
475a79c2d4bdb69532c09c8cb5597cf379efcfb666a0a665a72c15e5eac943f6;37236
c2a00b8fea24e3495d2c8e7caabca987afcd13bb9e8a732194e0b500dd66b7b8;14652
2a8527ff0ef5b759fb608b74eec0b4fa6a6063189e16cf872d4fdeb10f126f1b;10136
6dbcb9b009fed34761c2a0690feef0db392e3f1478d69be53f5b070406ef52e6;16868
2866dba7c57e344ef50a4425ebe2dc74a37684e813dd059675a3dc7258338e4f;53644
e3b25cb59fb51ab2f62160020a329588c50afa1866175c3065492559cfccdc68;26636
d32ee886e58dc875758a29d297d3dfb614506b9a39d9c6d1394192dc50d165f7;20508
f18be61e2876b2f065c77977268488799ec64f9ab3760724f408de13fbb094ce;13452
15169dd16dbd5b677fd3497725cb0902b7bcb97f85c1e6c4f4cf3293cd28f261;18308
36189cb6ff3ca6d6eda384ca12e4e96bd6a9267dad8c128ab28fa3de732328fa;36860
beec331b56a180f263ee23e7de9a0e36acb208962a4995b0b3c50d2bb0e01052;29940
795a695505c2e909ec56d79d18d7ce0cad5f8a8a9db90c79ef1cc10d5ac31e5f;51984
d8dcd83ca05bdd420576e0840e4c0bb3b6e68c649295b12edfd64361633c964b;56832
3cff04c577a82422eac3f6c7680b0cc8e4800d83b1082248b54c01848e4c3468;14028
2e3f516b2ff437f1e4e67c90ee822b9353981403d43b448d20f4233a4977979e;15672
d1e680a4f9c6e08e992a9a52ddcbd1350cba79717c86da7853ef4436eb7caffa;38228
f858d88007e38fb7320f93f2025e2be75fd72ceba62f609e44ba66adbc0323e5;24016
bcba7b5201ab0d0625114d6b341d1da6e58380a8e70660199a4dfba9bb105870;41168
8f75090d91a83e349c8b7ede4177707bc9d2c030e0c6b6e3499e26724b7b9b5a;18704
913ffc1300b9b3d9ef09a3415fa9d3a803c21ea1d2976876f74622666ca2390d;47312
ae857cf60d57e38629497efd2cd6a6754916cab49503711fe523d2cbf3e3a82c;44388
fbdc83c086f6661f1daddc229b7bca09122f3f3dcf263e610e2ce072b19b4baa;10448
595db9d7a63d816f70ebf9cd6771e52985e69196f877996b284b8ce858be2647;36708
9db5e8c14a24e3567179bacbcc920f8cdee09c022305014455c35343ca237dd0;18200
3f8e3a802ea2781424dfbce90aefb69b70ccdb1aec238c2eea63989053775b25;39984
a3ddac904d86d7a6ddf14909577e440c3557340a1a635df50b4fbacf3209f1ff;24852
79ce9eb70c69e1f9db581b2541bb98678afeff7f1e8c4f792975b0feca90d5cd;32084
0ed19f695142be71564f337a55ff58333425794a8e2b335350d5b2004e5f903c;17184
a1a34fb6652317f222d8f3d694c7f13e499c771d51ef4cb3f1c65a8e39df714a;33260
e58a791c8980ad08665b69571d2c6ce9eec4abde7e1abbe8889dfb15b617f3f3;20684
21bd7fdd19e368aa2cfdbc859281f4886e92e8877963150962ed0dada177a558;48344
91f471c0b56f2697bfe6ea38347465d7ee6af2c9c31d7cd576698f189ad8565e;27204
d4fc88544b3a81e13e3e8309bcb91c6175b2d0a2c57377e872dfdd22c28df302;26644
787820eec3e79386526dbdb3cccbc03374c63ff7cbae5b2cd9f172d3ee2046cb;15712
cc7aa98b86ead7486c594ae4f2d40ce27e200dd0d1d124e88a08cdf3dd3e33ff;38700
f5089209bdf7c88f8302a201baae31a117323e55a2130f3a752c500cecb8e929;32972
f72b245b78271e1e9b7601e70c27ce4dac380a36459ab328ca9b94be7c5bdb64;38168
d8f040bb3da853fc7972eefefd647e7f60cdb967a51d280f55b4d2ef63ead354;59064
e6968833df96552ed74741901fbefac44f26435c2b7a443b831d57d7eb2f4029;53804
d4c9716bf3eb9c4af2b9e4a6af8e095e6a524273d2a2650913a57a58ef642edb;22432
b67385aef76a7a62578ac4d23c5d7bb4288ab2cc4e29c3962b61b0b078166331;24464
282d557ea7888d01b3c053b98bb030573ad88d91f0a7f8f7c447477205821663;11964
a74c4480bddbcc85bb3bfc1c553d31a26f5b33d4542a884ecd274e748255fdac;33016
c79b55ab27803efa948c840d8a3f5cccf58d3c7d00f0c773841c9e629c46a94c;37268
32f05fd351e029a68fb8c20bd898a0aced8c0b1824540e99568fbceef2efe48f;45108
8ee394763a88d8dfca0fdfdb07543a3f1fd75d972dbff9b3ffa9da5022535f9e;39004
56359f9f73671209e40e1c0c5dcf0bccaed6a2806715313ebac2c365f76d8545;17360
135e24e153bff8afdc7bba2968e582ab165d5ae851971134f9a47a564d667091;36824
429bf102416215cbee12e7ea11e070fca0f0e5d3088426a0760d42a211d73a59;13052
62e5906a1f2215e9614ecf686776b597a98b4629fda975672fc106292bee7038;39632
fb97404bc4182573dc1c55de87f4ca4861fce70303a39be29554174b67147057;36320
a8e0b8a5a969724ed7c813af62b9483ae7d9f1a932a72c5e4e991dd89ffde199;29216
4313f6f5d98d5f6d470835e78e41ff0b0d34d1ee82cc72e1a8ec8cde46eb1b00;33848
22473be77f2246958092d287e226bc1e813802758c54d569a74b6b187d7ab5d9;35708
d9159d45f411be676410811568988d557d77ea49ef702ff5a5df80d4f3b90981;51616
90a559b792a0d1cd35bf142034e0ce662d11be0cd7b7a9ff3bf0179f6c6db7f5;27908
dd382f064be76db5df85ffe6f944a65be0fe0184b4f1f8098f03e9b02c97235d;44940
67232c9f4d78640913f2c49adccac3672d57dff7fb930ad4c9e439dec5e749c4;41396
6b0e0017e0107e4d8c2d4964eabc1754935ca1fabef29db225ecaf318a56f5ea;16040
b399817972ec2b422ad94559f4ce596d201b12ba0cee44c5e55144c55d5d1d9e;40436
41dd4364e71ccf857a085e582d6fa4b52965856515d59c21f4371fb90a744b1b;27528
e9769f81ae629ebf451440f58202e64062c8a1082c94cdf287954f5ec4d2453d;24328
accf07649b987ef095d81efabe8b51191c7dc5cc99967c49e3d682a6b171c8c6;12600
8fed16ac3b197ce5389cbcae28ac7dddddd488168fc88946e5f1f541b80066b6;22616
c215aba9671d6589b74cf192f7d3138c14a4d3c7b0b1175299b184d8b2b02f2b;11716
478fefe4e5da453b8752668b21fdefdcdcceb75c0a3aa9876c9f164386fbfc88;24652
bbee7c2c2bb533f5e5830daa5abce6fed35ff3208cdb933a665fc39f31dd5443;8392
dde7af317d2c354742c6359f2237130a1b7a78f54e9e17e11f4ca71607f541d8;35276
3935b834f5f4ebd12b9b84a1c3c0ab91e2c3e4913bbae33b5f528a42232a486e;24000
47bc067147b6e553eb3f036bbe2c0904a57adf0d5cda9bf2b9aabe8bdfd72e7a;37336
e80c7755743c9eacd4ce2dab04f3ba3d48b4321cd77ccf5b4ef01fbb56a9f82c;50060
59445c02651721b347bc2be2fda87d770864dc098dbcf2322318e41baf940f8e;7468
99ee4ff3bf435d8a2802c32db1f48afe356a2bb77a6c58b732e5687ba1ea27a5;20496
8b61138933233794851a1b3502cbe0f14f36679bf748f6375bd5bb25bbc81182;56276
9563f627d2e3f255a7f24e91c2914b7be705152325addc5e43dd4d082cd4202d;29192
5e1fa3b65545ac62c8a51cb8dd1064d271375570e0901639b2e71409d42da20a;18592
6f8d8421a1f07e2d264301d0f8401c0ba8984080b1820386fcab1aac9f2d7e4a;9848
6a5f022a5e57f1f5aae4c223b1db160244f7ed66a42ca1efbedf5b12613d0caa;6644
0d8df2f037af85b82b4fd4c0d86c110d0746e538a21a4d99877832d4411d9137;5828
1b13a30188c387968d54e1acfeb05b8d2c753665ff578b7f151dddda3d94e1e0;12532
ca1274916169bbd612068eb858767d3ed653b8a84f4be79c1e9eeb6d5dd781e7;5036
009c58536ba31311aa2c0181cdde56374a1fe01d453d388be7a8b87dd7fedf8f;7748
a4f260dc63e603ccaf2e6e3b6debe8fac753d384f4e078b787141d15d7e93be6;7856
2b08bf62d46ce80551fb5044eb136901697c01d4b0cf51ee9b26449d8fa04e48;9908
316c21f6b3a8e9c7547e3d4522b20c3c7c4b55a7f00c379f6859b936f6a4e315;5648
139050db9df5b2be21dc368a9282addcec6d58ec4e55c8459105dd63a51ffbe0;10936
69a1886112ffdcc6ccaed4752885bb60ae8018d5a112770624d1152fb3c0e937;41520
67d918f2cf4aba21109bba7ed4618fa1de77e9b68312058488996f482ae451cf;6564
ef270d99043ffcf45e7a645a5cfc523f876ce3a438e19a1019bdfae347d90697;26752
dd9b94151cdd42170f60cc2df39551f66573b7fc8b28972ad942469ddd50454f;18548
b92c1851f391a0b0dcf146ee1709041f0d1cbee36151674aa0bdb743ef27c2c8;36500
59e8f8c6dfc60cfc6b7a47fb819b6663932c253898b9330c66284921e62fbd96;10580
d5648a3a0927aa00601924876fb08e8b56ce452295423e001026cd77f618479c;103420
76f4bd17b29607ecd3b4fc46fcb8295bd27a71e9d219cb637f0a3f6bd87f5f18;13100
c0ef5cc6e67b0f5e8f0232068ec3a5edded1953acf6bba2a6d2703008d790896;91380
7f6f144d0324060e97af47af777d10f8fc6c840c9abd9cd2cae3a32aaa0730cf;14992
b25abf0c8cfd051e672138d265b511c8b56cc099b99c03acdd060f303e08be7c;124592
291a2219086f03777c081d3ab7fab7ed6ed16517a75f4fcf793ea2f7778fcf3e;52988
69922efb94a0c02713f8b7a8d2bb7706416f915ed4eed5545dac0f7a4f14e3a9;19904
80ba88d0652495d37b2db232ceef0526f75fae55640c0817e54bd73b2b5453ff;78040
f86d7187be59efee07a3ee42cfd19c2a4b6c79d46b8250d31a2c34848a31aad1;56544
ce9431f85c64a8eade263d0a06e09bbe0b17205c90979a80960fd7f31cddf2e6;22280
72bba876415037de54b3ae94910c37c4fd13c6ba241ec64677b8a1ad4923a758;102992
573ee14498502442c6a22991fd3d92cac26aaf1979efbac12338d259725ea53c;43964
9a10726d255cbba21632f9d9670580810bade8c2755d3277bf3c847680e06fc1;111164
7b51cb83a10ed6c51700e263171ae5f45e26f835716521e3aa19b775fd00a637;24012
fc4254cbd5e5f78639183123d027490f6fca1cb61f520aa0ed74095518001796;38056
524f07087aabbe7de02246b3b872f1932ffdcae589ee46bb2f4f3a2a258116be;46528
5b3cdbdef29620852188e75e44554f16f342777e4b745b5a3f006de3f41e8974;12884
b07e0101cdf7503c52aaea04c6439d3e3fa4602a84b5b927d7d6b32e2e2a3f36;75340
22658591c3f588286c56c8cd691eb0c6a3275aab2a7eb0feb19028c9f24dd281;9160
65c978da786b9d6e277fdf72c2aaa7d6ca85ed5c0d6ad3734a4d836bfa6b1ca8;6024
535b7c6df5dddd8d4a59d521d1d43df0b82dcf6086333adac8525f0699f31925;5428
4714e553414fdc984b4eb1d8d21ab3e72f861b4813221dd158e505204cd48cad;22764
4cc7cbc6a97f99a3d449d84c13706806bdd68ca9fc34c505de6d52c68a662031;71280
f6f83b38ef98a057666e20b36129c6d002e32ed46a0c298330518b314e462c45;9532
b8213f091596fac1931d34f4578cb4e242a27e61f6fa5063f922052af8986822;11692
2510e3237e7cd695f36749f102ea1cfef2f88b0b0b3afabccf4ba32afbecdc45;5052
048443141dd45780b0a4e4ed92d595df72f52cea7e5a663c1571e40a12ffae3a;18748
8cdf40ace07cf23a75d261b6d27369909f56a140fb80ec9307ce5484041662ef;9028
4c05351a9207f1a4babf31cda888bf53fcb1306a25556f4d05cf3f87d7df6319;10656
6ff10529598cff8349fb255865e7768554d78025b11de2220e60a000603f4e82;9236
2c98bed43238ad03a4da250ef0cc7ff8d6fc9aa4936761ab38af1f5e886c0170;11916
63c679a6f93c72df3c993f7c585abed888bd48d2dbb783274b8e07013e2d8992;34928
7ef6897ec00b051c9bba3612b7090945f2461159f9888f1127660cddc086a64b;10988
5c6938d600872c8ae5e7893fb4fbb126a6af2b1d5ddf23b704d13daf7536275f;26548
d58564f4fff0bb267c3aeccd64214a9f15231969c0c1dd69d8c24132b1e7279b;5260
eff25c401bbd899bdca027d6b87456cc37067230161cb8b27154eb74ac5efae4;21248
35f4320d9887a0233d6791c3d9aceac490720fef58c64071e9998d6dd2cf7390;4720
2d64ed3f03cf4b08ec4661efebf820d397a3f5ac0e6770185c161cfb607961b1;8744
7eb58ba5192107d87aa566aca6db34b9ea7952047bf3e1fa7060f9d1f0a8b41e;13684
6303735da057362538ecbcae7413bd2a37b6f5140631d2692747af5ee8078b12;10164
4b3e5926cfcdc9a479fa1e11aa10ceaac012f0046959e03b52eee62fe0cc5d90;14608
68551caae219395c7fd6bf69d926c355ad4b60b6d3d20929dd031d7824f3612d;13376
68e1dced52101bd16d613cd5fc2e41b1741c8684990cbf85e1cead0f238f19ff;28544
fb17430944ccbe6aac0feb17cd9492f039f79e567f9e6e4edec7d1ca6e6b146c;7132
ff86050977dcfdb2bed45d611ef478b5efa1cad68bf568052159bd231c7dcfc6;8376
9d17bc673f21352123061e8846237fb277191268799ad89ea19da8698a40db23;8472
6df34815149a254a577232cf28d4e9a8f892095b59618863d1d3394d3fc9cd6a;6904
58bab6e153ce1cdb35d9d17db9200da05ab6722c366bf03c1e942de998300b5f;17652
e4a7bc3d006033e81f3896a59c608e203d61e3fb1b9d15c261ff069f1251a43b;11492
b7f7d9bee038eca672253331fecb624bae2ace8d4deec50d331a8fe32b4ff604;12076
ce0def0eb1670ed9615b3f976b83a56291210dafe823abbff2edfda1534e93b9;8972
7ca64944b866414d2939db9e48705ab1bbe12be599abe4105389c2564e8a3786;7504
2d9514453e7860d90d205ea3b7fe8b64edd56775dfffec96647ffb87de6a2847;7412
bc005f90b120890a7b8b34a93c27dca1b23e1ddc609167e9f7360d0462fc3ec7;8600
94a181e0a2841cf4bf097d1f16f5aecef4e4de0b4e66a1f5420dbcad79a4eab1;10764
de5b0706e4d6d4c80f6b2a40c09580ed71748b2919fa68c7e0255471dd8c06d8;6432
77df9e396b5a64e876c6c698b7aa780feb170c9dd05d007a4ddfe8d82a5df3ba;7384
4a536e316fef8aa7c9bde9bb9427689cba4319ca502b5a6bef81d062ef19282f;6848
e2d08715012d3d89a07f1c5c3082d038fb7a22e90bc06b00be3e0c945c505d7e;9988
c59026769e38b8f35bfd1aefbcdfb5c040e8ee0f2af2befab8203faf098573fe;6124
b849c74dd88a29f3a6697f92c22afc08915fce6db47031da794af9d118343283;1064
7dd56e19772701b2391c099c178c4a18be630ae85b5d7bbfe8ba72d56754f05c;588
1322e9c45bb7595e1a9b0568e7d4c9cfde726bc99cc9f8b2a863fd90e3433fa4;824
49442780d6a10f67edeeb2c6d6ff2fd75dc31bc0848fd01531bd53276b542a8a;1224
5d4107cdc9236c698c9e064ccf2b35c776e933fb4090a4ab136c75707e3d86d0;316
5ee677d53db9616c0e812fd2dd332384c12e9561bdb8b8d272fe46e021b9c6e6;616
25e774c2eab38646829df267ae45379a34508ba84e24affe5cfd29d1831fca59;592
df225e9c68e7b25749c2b4d81fb3c8f214a7e0aec95921b509ca399994a89580;388
e047fbe8c88600225f91b5649278695e28cf486aec13499d2772a04025fa579b;1180
a67a8106aba89821566274cf94fdf53e64ff80e89ad2e0ff2ba44a01e5cbbd11;312
121495239cedf0979c3433829210250e81fa3e6e5424fae62fd4f8606a5052b2;2304
17c028464acdcf9482c81c15d564de982875d3389d1fd2a896f599f630733db6;612
89e5e33a876033ae247602d6e7d8f27a3dd6e80c242765ad6de38f3451c422cb;392
7d287d7738f3ee00f3d8318aa4ae7c94ef975b046f70bbc3fb817da4749b2168;376
ca329f8db9d390116cf1a52b6787fffaaefb710e52cc9412bf85899722e19b47;1908
5707b5c76ed249d2f346f56386c62cae1fabb5670ce65c6612a31d86bf0bcad8;392
7d3c3bd5958f8995609ca3e09dcb6a5e60ab888475ff8fe67f6a590a84173c5e;556
499efd322db3b954154a123bf92d0492887402c91e2bec8c7a9f7de59d1e9795;1336
ff23655e547f52f55795cdccfbb4babac3d6204cfc087c3301ea4e34138a1405;504
2a4b9dcfcdd3bbf55c9e34d0b5569a2262abf503d51d5cc708b92f7c6c45276f;2124
5002a995b74bd87f236e61384fb6ba1efad90813b3625b7aa9f6dee6a1420def;220
9a60b181b59c151d19d5876fd68011a17ad2589fa370feeaa98a271b4d220eba;800
e8948e7474cb76f1f94f1322ea8c14a0bafe9922d6012dbdfa5faff5e16c3e83;984
c4377da7ab102fa045487e0a74b62bfb472e27f5ae80e8f6ae0163f5ad2202ca;464
fea45cbb2de89b3802dd5b4a58f22c3e3c7f33d2c6527b8c9a780e3ddc5de953;1424
0c0f46558217c8bb889cfec9a1f8f473fff64695c7ab5cf8c18e3c68d6405bc0;944
41872d9be080cc66d4d17321e3002c885d5e2f5e9cc42ffd7d08c512011af80b;948
c6f09850414a2559663b408cc07142bec784678fbc80baa729c3f963abe8f024;1112
dbaeaffe5afd39d3f00a7b3b1e02b4484bacdd5cb1a206afa416339dbbac68b7;836
0b043e44c203b94f4b7dd8c0c9fe3b9e2500cd05f7389f71e1f43b96ea8d7214;1028
d6c5928f4dd32bf46031bd35e2f5d5c2a9634be233ba5b69313279d814325dae;844
e8f3c00d4296c602098138b26d234b74dea7e2c2e5b81e6abaaf7a0bfda0af9a;1480
8265d9c3e760ccc6dd3f588f5fd97a3bb1e0a4805857e603e4dc5c7e5bdc5201;1076
615f92edabb3dfb32d822fb2abab616409c0bc26c3f3699fae91d5c094d5da3d;1368
7c621913ba1833474a167d2caa07b98cb14f451bd43df64d8085d2b35b06b463;1168
18b38cab1733ee57a5404620dd79042250991464d0e109c496ca4c3a36df7069;884
9f8384fe1045b11526c21b9bee4872101a30e6cdcf88d719512631f98e2eb3fa;1232
72e6c3b3404287efde14d4fd316e0c0237173bda2e0629abdf4e663f00d0e960;824
f934d0c738caeaf2a990193418c86c138ff440ce89822e4db99e8ef67730d42c;1464
7424b721aa98a5695a2e737ba817bf6af4f1db8059246ca582b8d7ef832a2667;1384
215d87d81d538e7d9c07bf0a418969b5dc7b06223bd45f13c41ec2c051122531;900
e7a23913d75726aeca6fe66e616ad58a926dbe397783b02717428c2d95def7b9;640
d6bb214ae48053914517f56e63555096f051fb96b6a111abeb79ce249c6c0d70;1332
956a49f97262133bb0409c7e84736bc395556fb86c89dc58700b481a2a23b57e;700
1b7ddf3851801de01a7bba3c821b622f1b59892252f5279592a6c3abb3f898f9;980
7afee062783bf81885f2560227ad9d407dbb977e8297992aebe8d893125e0533;688
a96cad6eea9469035a3493735bb9fe648fddfb06a51e67fb09071c0472b001eb;684
7a5295a3b61115b4727dacfd7a4e51be4cdb5e4bff069571ff983132ca87063e;1612
b5d8d74dc55e57ac4a741a729dd34ce6058d7783569d9d115720f1ecda67a3cf;1196
bf7a30ed7464c7860b1d81c74333d134f2e098ddcc186e6bc3e0acd33543deb8;1276
8e46d6d0502c7ee2f64c5f23afe78e5e7eb7dedf5aea94eeb12dd4b6aea5b241;1540
752e1289ece4f95d861ce73ce3d59b77434c138ffce33e2c91041a5b8ecabe86;1652
2ea90c57527b906f1f3cafbb0700aaf27679adea6698dc58250d6af2b465a8ea;1580
238dc306961cf5d4f4cf1130ff51ea1126c31af0a5fd9eee47e405d35e31047c;1576
ff0ed9f28493fe29170f8601345b12a5ee3ad7cf1b5f7f69d9e3269dc423930f;2556
d7a84a067d8a75ebf71497c51c58116335ba9850bb60e85a30da91cb41ddae7a;1440
8dc93aa8032d1198eeddb8585685e6853296f73295555983eacb69d49bd0ffe2;1268
7890f6e63c39f39fb3e2ac3d66673197137715e0cd6b5e0d7d62eeaaf86062cf;444
a6e6608aaee739dc9e28a71d84f7929029d13834515dd41e4593cd95aa7c0e8e;1404
2f59490205e1be5d09755715a06f35819e7efce615a59d58f4db8e796ad356fd;2248
c69a8962d4469effee156cb0a40064b3f4f832d7bd9401c1485c3c55235b4478;508
9eddb82784e1c2c9a05e633c7200fe5a95ab028ce64a865d2cca2ab934c66373;296
75dd7050ddc229f1ad671a8a03837784f89c2157b810c8d03c27c15c4fe7445e;972
41db9fae60a8226f4b98562dc73f23210217372b5d2e7801b14a85897732b934;1764
91d5e7c98cc9bf557b8366bab3ada4bf27ad92656c775a1492f69e78556b3621;1956
2288e87e723da0a66fba08bd4dc83abcbf7ac3b328b78f6a88a33881c24aba88;1328
8e3055d6810d201677f6919eb8f4fa20447c74cfdf69b3acc533dc82d8195238;1644
0e2d011e96d7e631dd3ba3231ad68ee1b78352546e311aa1cd10e6746c5a0972;1608
2d3a56abb4eea6a7a945ae86623ce00a526e0244573b57d46e9605d66fb4e2af;520
